lalalalalalala
|6444561|,|BATERIA CR 1225 LITIO 3V 42mAh|,|UN|,|0|
|6450871|,|RECTIFICADOR B 80|,|UN|,|0|
|6456671|,|FILTRO MILIPORE (MÓDULO DET. AIRE)|,|UN|,|0|
|6456701|,|ADJUSTMENT STANDARD FOR AIR DETECTOR|,|UN|,|0|
|6456731|,|DIODO BYT30PI 200V|,|UN|,|0|
|6457141|,|BISAGRA PLÁSTICO PANEL ELECTRÓNICO|,|UN|,|0|
|6457521|,|MOTOR BOMBA 24VDC 2008H/K|,|UN|,|0|
|6458811|,|FILTRO AIRE HIDRÓFOBO (EV DIASAFE) DU 10|,|UN|,|0|
|6460711|,|SENSOR HALL BOMBA HEPARINA|,|UN|,|0|
|6463071|,|SEGMENTO BOMBA DESAIREADORA|,|UN|,|0|
|6463781|,|SEPARADOR L.P.602 PANEL FRONTA|,|UN|,|0|
|6469171|,|TUBE CLIP 2008/4008|,|UN|,|0|
|6470261|,|JUNTA TÓRICA PEQUEÑA BI BAG  (D.U. 25)|,|UN|,|0|
|6476101|,|VALULVA DE CARGA (BOOSTER) 2008/4008|,|UN|,|0|
|6477911|,|1-OHR CLAMP (VE25)|,|UN|,|0|
|6501131|,|ELEMENTO FILTRANTE FILTRO DIALIZADO *400|,|UN|,|0|
|6501581|,|FILTRO HIDROFOBO LINEA 190MM PROMETHEUS|,|UN|,|0|
|6501681|,|GRIP DISC BP|,|UN|,|0|
|6507281|,|CARCASA DET. AIRE 22MM. SIN PUERTA|,|UN|,|0|
|6507521|,|CIERRE PUERTA DETECTOR AIRE ULTRASONIDO|,|UN|,|0|
|6509241|,|RUEDAS GIRATORIAS SIN PERFIL 4008/ART|,|UN|,|0|
|6517881|,|DETECTOR FUGA DE SANGRE 4008|,|UN|,|0|
|6519041|,|SOPORTE PLÁSTICO MÓDULO BOMBA HEPARINA|,|UN|,|0|
|6519321|,|SOPORTE PLASTICO MOTOR BOMBA H|,|UN|,|0|
|6519351|,|SENSOR ÓPTICO BOMBA HEPARINA|,|UN|,|0|
|6520291|,|JUNTA GRANDE LANCETAS CONCENTRADO|,|UN|,|0|
|6522631|,|CASQUILLO 4008|,|UN|,|0|
|6522661|,|HANDLE WITH MAGNET RED|,|UN|,|0|
|6525531|,|TAPA LANCETAS CÁMARA LAVADO 4008E/H|,|UN|,|0|
|6525671|,|TERMINAL BLOCK                      4008|,|UN|,|0|
|6525681|,|CAMARA LAVADO COMPLETA 4008|,|UN|,|0|
|6526131|,|FILTRO LANCETAS (CONC./BIC.)|,|UN|,|0|
|6529231|,|PUNTO MEDIDA DE PRESIONES|,|UN|,|0|
|6529241|,|CELULA CONDUCTIVIDAD BIBAG ANTIGUA|,|UN|,|0|
|6532861|,|FRONT PANEL CPL.PD-NIGHT|,|UN|,|0|
|6533281|,|SOPORTE PDN|,|UN|,|0|
|6533501|,|Clamp Housing PD-Night|,|UN|,|0|
|6533591|,|VALVULA CON CABLE PDN|,|UN|,|0|
|6533601|,|GANCHO BOLSA PDN|,|UN|,|0|
|6533631|,|LABEL YELLOW COLOURED DISC *PD-NIGHT *PR|,|UN|,|0|
|6535591|,|MAINS FILTER *PD-NIGHT|,|UN|,|0|
|6535721|,|CELULA CARGA PDN|,|UN|,|0|
|6535991|,|LABEL GREEN PD NIGHT|,|UN|,|0|
|6536021|,|CABLE PARA VALVULAS  BASE PD NIGHT|,|UN|,|0|
|6537191|,|PRESSURE DOME HOLDER RED TYPE1+2 5008/S|,|UN|,|0|
|6701041|,|ESCOBILLA MOTOR DESGACIFICADOR|,|UN|,|0|
|6701131|,|MUELLE CONTACTO 8 (AUTO ADHESI|,|UN|,|0|
|6703851|,|INTERRUPTOR SERVICIO 4008|,|UN|,|0|
|6704381|,|PCB LP 636 EXTERNAL I/O BOARD|,|UN|,|0|
|6705741|,|ABRAZADERA SIERRA SNP-G4 4008/SLEEPSAFE|,|UN|,|0|
|6705791|,|MICRO FUSE T 3,15A|,|UN|,|0|
|6707051|,|BOMBA DESAIREADORA 4008|,|UN|,|0|
|6707061|,|BOMBA ULTRAFILTRACION CPL 4008|,|UN|,|0|
|6707091|,|SENSOR HALL CONTADOR VUELTAS BOMBA|,|UN|,|0|
|6707101|,|SENSOR HALL CIERRE BOMBAS (ART. ONLINE+)|,|UN|,|0|
|6707141|,|TRANSDUCTOR PRESIÓN ARTERIAL|,|UN|,|0|
|6707461|,|BOMBA DE SANGRE SN|,|UN|,|0|
|6707661|,|MOTOR DE FLUJO 4008B/H/S SV10|,|UN|,|0|
|6707671|,|DRIVE DEGASSING CPL.4008/4008S V10|,|UN|,|0|
|6707801|,|ABRAZADERA SIERRA SNP-G6 PREPARATOR/4008|,|UN|,|0|
|6708571|,|TEST FUNCIÓN VALVULAS MAGNETICAS|,|UN|,|0|
|6708681|,|DISPLAY 4008 B/E replaced by M363901|,|UN|,|0|
|6709891|,|Transformator print 2,5VA 4008|,|UN|,|0|
|6710031|,|CABLE + LP 645 BOMBAS CONCENTRADO|,|UN|,|0|
|6711871|,|JUNTA TÓRICA TEFLÓN CALENTADOR|,|UN|,|0|
|6713431|,|Breake - Shaft|,|UN|,|0|
|6713451|,|PEDAL DE FRENO 4008|,|UN|,|0|
|6713681|,|TORQUE|,|UN|,|0|
|6713811|,|LLAVE DE TUBO 4MM 4008|,|UN|,|0|
|6713931|,|CABLE FRENO 125MM 4008/4008S V10|,|UN|,|0|
|6713941|,|CABLE FRENO 385MM 4008/4008S V10|,|UN|,|0|
|6713971|,|CABLE TENSION 4008-B|,|UN|,|0|
|6714441|,|BLOQUE MULTIFUNCIÓN 4008E/H (ANTIGUO)|,|UN|,|0|
|6715481|,|CARCASA CON TROLLEY 4008B|,|UN|,|0|
|6715761|,|FILTRO VENTILADOR 4008/S V10/5008S|,|UN|,|0|
|6715771|,|FILTRO VENTILADOR 4008/5008S|,|UN|,|0|
|6717121|,|LP 649 SIN PERFILES 4008B|,|UN|,|0|
|6717251|,|PANEL FRONATAL BOMBA SANGRE 4008|,|UN|,|0|
|6717301|,|CIERRE MAGNÉTICO BOMBA (ART. UNIP. O.L.)|,|UN|,|0|
|6717611|,|VENTILADOR|,|UN|,|0|
|6717761|,|TAPA CAMARA LAVADO 4008|,|UN|,|0|
|6717961|,|MUELLE DE PINZA SUJECCIÓN LÍNEA B/ART.|,|UN|,|0|
|6718071|,|CAMARA DE BALANCES COMPELTA 4008S/SV10|,|UN|,|0|
|6718081|,|SHUNT INTERLOCK 4008 CPL|,|UN|,|0|
|6718091|,|MICROSWITCHES CPL.W.CABLE 4008/4008S V10|,|UN|,|0|
|6718111|,|REMACHE LANCETAS CONC.-BIC.  (D.UNIT 10)|,|UN|,|0|
|6718361|,|CAÑA AMARILLA DE PURISTERIL CPL 4008|,|UN|,|0|
|6719181|,|COMP. ELECTR. IC 8435 PARA LP-634|,|UN|,|0|
|6719431|,|LP-747 TARJETA DISTRIBUCIÓN|,|UN|,|0|
|6719721|,|GOMA CIERRE LANCETAS (DELIV.UNIT 10)|,|UN|,|0|
|6720141|,|CONTACT SPRING 11      4008|,|UN|,|0|
|6720221|,|CABLEADO EV. CÁMARA BALANCES|,|UN|,|0|
|6720271|,|CABLE BOMBAS 4008B/S|,|UN|,|0|
|6720291|,|BATERÍA NIQUEL-CADMIO 4008|,|UN|,|0|
|6720321|,|JUNTA PANEL FRONTAL 4008B/S|,|UN|,|0|
|6720381|,|CABLE BATERIA RECARGABLE 2,4M|,|UN|,|0|
|6720391|,|RIBBON CABLE 40-POLES L25CM 4008B/S/V10|,|UN|,|0|
|6721111|,|CABLE LP-624 A MOTOR|,|UN|,|0|
|6721661|,|GV FUSE 5.0 AT 2008/4008|,|UN|,|0|
|6722961|,|ACCESSOIRES COMPL.          2008A/4008/B|,|UN|,|0|
|6723051|,|SOPORTAFUSIBLES 5X20MM 4008B/S/ADS/ART+|,|UN|,|0|
|6723141|,|CAMARA BALANZAS COMPLETA|,|UN|,|0|
|6723151|,|BLOQUE VALVULAS 4008|,|UN|,|0|
|6723641|,|PANEL FRONTAL 4008B|,|UN|,|0|
|6724211|,|LP 748 MÓDULO BOMBA ARTERIAL|,|UN|,|0|
|6725141|,|BANDA RODADURA SEGMENTO SEP. AIRE|,|UN|,|0|
|6725741|,|FILTRO ENTRADA BOMBA UF  (DELIV.UNIT 10)|,|UN|,|0|
|6726581|,|ROTOR KPL.                          4008|,|UN|,|0|
|6726631|,|SYRINGE FIXING HOOK 30 ML, WHITE   4008|,|UN|,|0|
|6726871|,|SOPORTE DIASAFE ANTIGUO|,|UN|,|0|
|6727551|,|CARCASA BOMBA HEPARINA 20 ML.|,|UN|,|0|
|6727561|,|CAPUCHÓN ÉMBOLO 20 ML. BOMBA HEPARINA|,|UN|,|0|
|6728981|,|GLUE MULTIPOWER 25ML 2 COMPONENTS|,|UN|,|0|
|6729101|,|TOROIDE DE ARRASTRE (CON TORNILLO)|,|UN|,|0|
|6729381|,|Label Bibag|,|UN|,|0|
|6729581|,|SOLENOID VALVE AquaWTU/ CDS 08/2008|,|UN|,|0|
|6730131|,|ABRAZADERA CLAMP PRESIÓN (D.UNIT 10)|,|UN|,|0|
|6730681|,|COMPRESOR MÓDULO DETECTOR AIRE|,|UN|,|0|
|6731321|,|ABRAZADERA CLAMP PRESIÓN CROMO (D.U. 10)|,|UN|,|0|
|6731461|,|TAPA CIEGA ALOJAMIENTO MÓDULO|,|UN|,|0|
|6731771|,|STATOR BOMBA ARTERIAL 4008 COMPLETO|,|UN|,|0|
|6731791|,|FRONT PANEL                         4008|,|UN|,|0|
|6733011|,|SENSOR DE NIVEL PARA BIBAG 4008|,|UN|,|0|
|6733601|,|SILENTBLOCK BOMBAS DE CONCENTRADO|,|UN|,|0|
|6734431|,|CONEXIÓN T VÁLVULAS DIASAFE Y EV. 84|,|UN|,|0|
|6736121|,|SOPORTE GARRAFA PURISTERIL  (S|,|UN|,|0|
|6736151|,|ACOPLO GIRO MANUAL B. SANGRE|,|UN|,|0|
|6736181|,|HOLDER F.CRANK  BLOOD PUMP 4008/S V10|,|UN|,|0|
|6736241|,|PAR DE CABLES VALVULAS 4008|,|UN|,|0|
|6736251|,|PAR DE CABLES OPCIONES 4008|,|UN|,|0|
|6737161|,|VÁLVULA DE PRESIÓN DE CARGA 4008|,|UN|,|0|
|6739451|,|KIT MUELLES BOMBA UF|,|UN|,|0|
|6740741|,|KIT MUELLES BOMBA BICARBONATO|,|UN|,|0|
|6740751|,|KIT MUELLES BOMBA ACETATO|,|UN|,|0|
|6742261|,|LP 649-2 DISPLAY 4008B|,|UN|,|0|
|6743541|,|TAPA LAVADO ANTIGUA (SIN BIBAG)|,|UN|,|0|
|6744531|,|BLOQUE BI BAG COMPLETO 4008|,|UN|,|0|
|6744551|,|MEZCLADOR BIBAG 4008|,|UN|,|0|
|6745851|,|PASAMUROS PRESIÓN ARTERIAL reply m375731|,|UN|,|0|
|6746481|,|CONEXIÓN "T" CÁMARA BALANZAS (D.UNIT 10)|,|UN|,|0|
|6746491|,|CONEXION "T" SALIDA BICARB./ENTRADA HDF|,|UN|,|0|
|6746501|,|CONEXIÓN "Y" CÁMARA DE BALANZAS (6.6.6)|,|UN|,|0|
|6746791|,|DETECTOR ÓPTICO BLANCO INFRAROJOS|,|UN|,|0|
|6746801|,|PANEL TACTIL PARA DETECTOR DE NIVEL 4008|,|UN|,|0|
|6747631|,|RESISTENCIA CALIBRACION 10K|,|UN|,|0|
|6747641|,|RESISTENCIA CALIBRAC. 104-56,2|,|UN|,|0|
|6748921|,|DUMMY PARA CONESION DIASAFE|,|UN|,|0|
|6749251|,|PANEL TACTIL PARA BOMBA JERINGA 4008|,|UN|,|0|
|6750791|,|VENTILATION VALVE FOR DIASAFE *4008B/S|,|UN|,|0|
|6750941|,|FLOTADOR ALTA TEMPERATURA (SENSOR Nº 5)|,|UN|,|0|
|6751421|,|CABEZA DE ENGRANAJES|,|UN|,|0|
|6752351|,|CABLE 20-POLES SHIELDED 88CM LONG  4008|,|UN|,|0|
|6754271|,|ROD FOR HEPARIN MODULE 4008|,|UN|,|0|
|6754291|,|SOPORTE JERINGA  (DELIV.UNIT 10)|,|UN|,|0|
|6754781|,|Cable de alimentacio AC PD Night|,|UN|,|0|
|6756091|,|FIXING PLATE WITH BUSHING 4008|,|UN|,|0|
|6756241|,|P.C.B. LP886 POWER BOARD *PD-NIGH|,|UN|,|0|
|6756251|,|P.C.B. LP885 CONTROLLER *PD-NIGHT|,|UN|,|0|
|6756331|,|STRAIN RELIEF SLEEVE *PD-NIGHT* SLEEP|,|UN|,|0|
|6756371|,|INTERRUPTOR  GENERAL  PD-NIGHT/SLEEP-SAF|,|UN|,|0|
|6756381|,|CAPSULA DE PROTECCION INTERRUP. SLEEP.SA|,|UN|,|0|
|6756511|,|DOUBLE CASTOR WITH BRAKE *PD-NIGHT|,|UN|,|0|
|6756521|,|DOUBLE CASTOR *PD-NIGHT|,|UN|,|0|
|6756551|,|PLUG, BLACK *PD-NIGHT|,|UN|,|0|
|6758241|,|CABLE 50-POLES SHIELDED L=175CM  4008B/S|,|UN|,|0|
|6758281|,|FILTRO HIDROFOBO INTERNO MOD. DET. AIRE|,|UN|,|0|
|6758311|,|JUNTA PANEL FRONTAL 4008E/2008A|,|UN|,|0|
|6758981|,|LP 785  Online Plus 4008|,|UN|,|0|
|6760201|,|PCB LP 787 ADAPTER RTC PCB LP|,|UN|,|0|
|6760981|,|LABEL RED COLOURED DISC PD-NIGHT|,|UN|,|0|
|6761251|,|SOPORTE CAZABURBUJAS 20+22MM W/O SENSOR|,|UN|,|0|
|6761681|,|FILTRO PUERISTRIL (5,5/5,5)         4008|,|UN|,|0|
|6761951|,|LP 915 PARA ONLINE+-HDF      4008|,|UN|,|0|
|6762081|,|Modulo ONLINEplus *4008|,|UN|,|0|
|6762271|,|LINEA CONEXIÓN SENSOR PV CON COMPRESOR|,|UN|,|0|
|6763031|,|ARO AZUL GRANDE BI BAG 96MM 4008|,|UN|,|0|
|6763171|,|PLACA SILICONA PARA CABEZAL BIBAG   4008|,|UN|,|0|
|6763841|,|P.C.B. MDC-BOARD 4008H/S|,|UN|,|0|
|6764241|,|ELECTROVALVULA (MAQUINAS W.BB)4008/S|,|UN|,|0|
|6764381|,|PANEL FRONTAL 4008H|,|UN|,|0|
|6764441|,|LP 928 CAN-BUS DISTRIBUCIÓN|,|UN|,|0|
|6764661|,|SWITCH CABEZAL BI BAG 4008 (NUEVO)|,|UN|,|0|
|6764971|,|CABLE FLEX.30-POLOS 62MM LARGO 4008H/S|,|UN|,|0|
|6765191|,|PANEL FRONTAL 4008B PERFILES ESP.|,|UN|,|0|
|6765241|,|TORNILLO M5X12 PARA PANEL TRASERO 4008B/|,|UN|,|0|
|6767001|,|BI BAG HOLDER NEW  (DELIV.UNIT 10)|,|UN|,|0|
|6767121|,|P.C.B. LP 923 SMT/SEMAFORO  4008H/S|,|UN|,|0|
|6767131|,|COMPRESOR TIPO 003D/22-1,2 4008/S V10|,|UN|,|0|
|6767291|,|LP-941 HPU (UNIDAD PROCESAD. HIDRÁULICA)|,|UN|,|0|
|6767561|,|PANEL FRONTAL 4008S|,|UN|,|0|
|6770371|,|MONITORIZACION CD EV84 65 cm LONGITUD|,|UN|,|0|
|6772111|,|LP-633 SMT 4008|,|UN|,|0|
|6772211|,|RETROFIT KIT ONLINE PLUS 4008 B/S|,|UN|,|0|
|6772211FA|,|RETROFIT KIT|,|UN|,|0|
|6772511|,|CLAMP PARA CABLE  SLEEP.SAFE|,|UN|,|0|
|6772691|,|RETROFIT KIT DIASAFEplus 4008E/H|,|UN|,|0|
|6772701|,|RETROFIT KIT DIASAFEplus        4008B/S|,|UN|,|0|
|6773221|,|ROTOR BOMBA SANGRE  4008|,|UN|,|0|
|6773841|,|PUNTO DE MEZCLA CONCENTRADO/BICARBONATO|,|UN|,|0|
|6774281|,|CELULA CONDUCTIVIDAD 2 SENSORES|,|UN|,|0|
|6774571|,|RETROFIT KIT INTERFACE COMMCO III|,|UN|,|0|
|6774721|,|DRIP CHAMBER HOLDER 20MM F.4008-JAPAN|,|UN|,|0|
|6774861|,|CÉLULA CONDUCTIVIDAD BIBAG|,|UN|,|0|
|6775631|,|CONECTOR TOMA PURIESTERIL sust. x 677786|,|UN|,|0|
|6777231|,|LP 922 SMT DISPLAY BOARD  4008S/S V10|,|UN|,|0|
|6777341|,|CABEZAL BI BAG 4008 NEW|,|UN|,|0|
|6777411|,|Parlante 0.2 w 25 ohm PD Night|,|UN|,|0|
|6777701|,|LP-924 DISPLAY 4008H|,|UN|,|0|
|6777861|,|RETROFIT KIT DESINFECTION PLUG|,|UN|,|0|
|6777921|,|SOPORTE DIALIZADOR|,|UN|,|0|
|6778721|,|KIT JUNTAS TÓRICAS CABEZAL BIBAG 4008|,|UN|,|0|
|6797651|,|SENSOR TEMPERATURA TITAN (TANTALO) 4008|,|UN|,|0|
|6998251|,|GENIUS CONCENTRATE HC 23-90|,|UN|,|0|
|6998251AR|,|GENIUS CONCENTRATE HC 23-90|,|UN|,|0|
|7505111AR|,|TAPON COMP. BANO FILTRO|,|UN|,|0|
|81001012|,|Venta de activos fijos|,|UN|,|0|
|8502801|,|VÁLVULA ANTIRETORNO LUER-LOCK|,|UN|,|0|
|901600FA|,|Ablandador Kinetico 2020 C 3/4|,|UN|,|0|
|A130291|,|SOPORTE ORGANIZADOR COMPLETO|,|UN|,|1|
|A130591FA|,|SOPORTE SILLON SMART FA|,|UN|,|1|
|A130601FA|,|BANDEJA SILLON SMART FA|,|UN|,|1|
|A201001FA|,|Base rodante Inox. Practica 2001 FA|,|UN|,|1|
|A202001|,|REPROCESADORA DE FILTROS PRACTICA 2001|,|UN|,|1|
|A202001FA|,|REPROC FILTROS PRACTICA 2001 FA|,|UN|,|1|
|A283111|,|TUBO PEX-A RAUTITAN FLEX 25 X 3,5 MM|,|UN|,|1|
|A283121|,|CURVA GUIA PARA PEX 90° 25 X 3,5 MM|,|UN|,|1|
|A289281FA|,|OIP 120 L/H C/CARRO APEMA OI1C.22|,|UN|,|1|
|A289291FA|,|OIP 120 L/H S/CARRO APEMA OI1C.21|,|UN|,|1|
|A289301FA|,|OIP 90L/H C/CARRO APEMA OI1C.1-90|,|UN|,|1|
|A289311FA|,|OIP 90 L/H S/CARRO APEMA OI1C|,|UN|,|1|
|A289321FA|,|OIP 90L/H C/CARROyDOSIF APEMA OI1C.190BA|,|UN|,|1|
|A289331FA|,|OIP C/PRET ZYZATECH S-750|,|UN|,|1|
|A289341FA|,|OIP C/PRET ZYZATECH F-750|,|UN|,|1|
|A289351FA|,|OIP C/PRET C/CARRO FG TP100|,|UN|,|1|
|A289361FA|,|OIP C/PRET RAN|,|UN|,|1|
|A289371FA|,|OIP FRESENIUS WTU 100|,|UN|,|1|
|A290121|,|SOPORTE 1/2 PEX|,|UN|,|1|
|A300001FA|,|Sillón para Diálisis|,|UN|,|1|
|A300002FA|,|Sillón Parmed P-M110|,|UN|,|1|
|A300003FA|,|Almohadilla Apoya Brazo Parmed|,|UN|,|1|
|A300004FA|,|Varilla Aluminio Apoya Pie|,|UN|,|1|
|A300005FA|,|Almohadilla Apoya Cabeza|,|UN|,|1|
|A360001FA|,|Osmosis Inversa  Portatil DP 50 lts/h|,|UN|,|1|
|A390001FA|,|Bomba Presurizadora SH FA|,|UN|,|1|
|A400001FA|,|Tanque de agua tratada SH FA|,|UN|,|1|
|AFAM16DFA|,|Filtro Ablandador Duplex FAP16 Magnum|,|UN|,|1|
|AFAM16TFA|,|Filtro Ablandador Twin FAM16 Magnum|,|UN|,|1|
|AFAM18DFA|,|Filtro Ablandador Duplex FAP18 Magnum|,|UN|,|1|
|AFAM211FA|,|Filtro Ablandador FAM21 Magnum|,|UN|,|1|
|AFAM241FA|,|Filtro Ablandador FAM24 Magnum|,|UN|,|1|
|AFAM24TFA|,|Filtro AblandadorTwin  FAM 24 Magnum|,|UN|,|1|
|AFAM301FA|,|Filtro Ablandador FAM30 Magnum|,|UN|,|1|
|AFAM361FA|,|Filtro Ablandador FAM36 Magnum|,|UN|,|1|
|AFAP10DFA|,|Filtro Ablandador Duplex FAP10 Performa|,|UN|,|1|
|AFAP13DFA|,|Filtro Ablandador Duplex FAP13 Performa|,|UN|,|1|
|AFAP13TFA|,|Filtro Ablandador Triplex FAP13 Performa|,|UN|,|1|
|AFAP161FA|,|Filtro Ablandador FAP16 Performa|,|UN|,|1|
|AFAP181FA|,|Filtro Ablandador FAP18 Performa|,|UN|,|1|
|AFAP18TFA|,|Filtro Ablandador Twin FAP 18 Performa|,|UN|,|1|
|AFAP211FA|,|Filtro Ablandador FAP21 Performa|,|UN|,|1|
|AFAP241FA|,|Filtro Ablandador FAP24 Performa|,|UN|,|1|
|AFCM181FA|,|Filtro Carbón Activ FCM18 Magnum|,|UN|,|1|
|AFCM211FA|,|Filtro Carbón Activ FCM21 Magnum|,|UN|,|1|
|AFCM241FA|,|Filtro Carbón Activ FCM24 Magnum|,|UN|,|1|
|AFCM301FA|,|Filtro Carbón Activ FCM30 Magnum|,|UN|,|1|
|AFCM361FA|,|Filtro Carbón Activ FCM36 Magnum|,|UN|,|1|
|AFCP131FA|,|Filtro Carbón Activ FCP13 Performa|,|UN|,|1|
|AFCP161FA|,|Filtro Carbón Activ FCP16 Performa|,|UN|,|1|
|AFCP181FA|,|Filtro Carbón Activ FCP18 Performa|,|UN|,|1|
|AFCP211FA|,|Filtro Carbón Activ FCP21 Performa|,|UN|,|1|
|AFCP241FA|,|Filtro Carbón Activ FCP24 Performa FA|,|UN|,|1|
|AFDP241FA|,|Filtro desnitrificador FDP24 performa|,|UN|,|1|
|AFPM181FA|,|Filtro Multimedia FPM18 Magnum|,|UN|,|1|
|AFPM211FA|,|Filtro Multimedia FPM21 Magnum|,|UN|,|1|
|AFPM241FA|,|Filtro Multimedia FPM24 Magnum|,|UN|,|1|
|AFPM301FA|,|Filtro Multimedia FPM30 Magnum|,|UN|,|1|
|AFPP161FA|,|Filtro Multimedia FPP16 Performa|,|UN|,|1|
|AFPP181FA|,|Filtro Multimedia FPP18 Performa|,|UN|,|1|
|AFTMZ142FA|,|Filtro Turbidex FTZ142 Magnum|,|UN|,|1|
|AFTMZ71FA|,|Filtro Turbidex FTZ71 Magnum|,|UN|,|1|
|AFTPZ43FA|,|Filtro Turbidex FTZ43 Performa|,|UN|,|1|
|AFTPZ71FA|,|Filtro Turbidex FTZ71 Performa|,|UN|,|1|
|AHB1250FA|,|Reserva Agua Tratada p/1 loop HB1250 FA|,|UN|,|1|
|AHB2250FA|,|Reserva Agua Tratada p/2 loops HB2250 FA|,|UN|,|1|
|AHB3250FA|,|Reserva Agua Tratada p/3 loops HB3250 FA|,|UN|,|1|
|AMFP210FA|,|Fil. Partículas Simple MFP210 20/10μm FA|,|UN|,|1|
|AMFP410FA|,|Filt. Partículas Doble MFP410 20/10μm FA|,|UN|,|1|
|AMFP610FA|,|Fil. Partículas Triple MFP610 20/10μm FA|,|UN|,|1|
|AMFPF21FA|,|Fil. Partículas Simple MFPF21 5 y 1μm FA|,|UN|,|1|
|AMFPF41FA|,|Fil. Partículas Doble MFPF41 5 y 1μm FA|,|UN|,|1|
|AMFPF61FA|,|Fil. Partículas Triple MFPF61 5 y 1μm FA|,|UN|,|1|
|AOIDB05FA|,|Osmosis inversa 720lts/h DP|,|UN|,|1|
|AOIDB06FA|,|Osmosis Inversa 720lts/h DP OIDB06|,|UN|,|1|
|AOIDB08FA|,|Osmosis inversa 1080lts/h DP|,|UN|,|1|
|AOIDB09FA|,|Osmosis Inversa 1080lts/h DP OIDB09|,|UN|,|1|
|AOIDB12FA|,|Osmosis Inversa 1440lts/h DP OIDB12|,|UN|,|1|
|AOIDB15FA|,|Osmosis Inversa 1800lts/h DP OIDB15|,|UN|,|1|
|AOISB02FA|,|Osmosis inversa 720lt/h baja enegia|,|UN|,|1|
|AOISB05FA|,|Osmosis Inversa 1800lts/h, OISB05|,|UN|,|1|
|AOISB06FA|,|Osmosis Inversa 2160lts/h, OISB06|,|UN|,|1|
|AOISB07FA|,|Osmosis Inversa 2520lts/h, OISB07|,|UN|,|1|
|AOISB08FA|,|Osmosis inversa 2880lts/h|,|UN|,|1|
|AOISC02FA|,|Osmosis Inversa 480lts/h, OISC02|,|UN|,|1|
|AOISC03FA|,|Osmosis Inversa 720lts/h, OISC03|,|UN|,|1|
|AOISC04FA|,|Osmosis Inversa 960lts/h, OISC04|,|UN|,|1|
|AOISC05FA|,|Osmosis inversa 1200lt/h Convencional|,|UN|,|1|
|AOISC06FA|,|Osmosis Inversa 1440lts/h, OISC06|,|UN|,|1|
|AOISC07FA|,|Osmosis inversa  1680lt/h Convencional|,|UN|,|1|
|AOISC08FA|,|Osmosis Inversa  1920lts/h, OISC08|,|UN|,|1|
|AP25MHMFA|,|Presuriz. doble bomba 2m3/h P25MHM FA|,|UN|,|1|
|AP25MHTFA|,|Presuriz. doble bomba 2m3/h P25MHT FA|,|UN|,|1|
|AP45MHMFA|,|Presuriz. doble bomba 4m3/h P45MHM FA|,|UN|,|1|
|AP45MHTFA|,|Presuriz. doble bomba 4m3/h P45MHT FA|,|UN|,|1|
|AP82MHTFA|,|Presuriz. doble bomba 8m3/h P82MHT FA|,|UN|,|1|
|APR05M1FA|,|Sistema Reuso 5 puestos manual PR5M|,|UN|,|1|
|APR10M1FA|,|Sistema Reuso 10 puestos manual PR10M FA|,|UN|,|1|
|APR4M01FA|,|Sistema Reuso 4 puestos manual PR4M. FA|,|UN|,|1|
|APR8M01FA|,|Sistema Reuso 8 puestos manual PR8M|,|UN|,|1|
|AR0000006|,|CAMISOLIN|,|UN|,|1|
|AR0000007|,|BARBIJO RECTANGULAR DOBLE CAPA (DPCA)|,|UN|,|1|
|AR0000008|,|CINTURON DP|,|UN|,|1|
|AR0001238|,|PARANTE DPCA|,|UN|,|1|
|AR11013|,|BICARBONATO DE SODIO ULTRA COARSE|,|KG|,|1|
|AR24056|,|TAPA BAYONETA POLIETILENO|,|UN|,|1|
|AR30056|,|BOTELLA PE 1000 ML TAPA ROJA|,|UN|,|1|
|AR30089|,|VISERA PROTECTOR FACIAL|,|UN|,|1|
|AR30090|,|PLANCHA P.FACIAL PETG CR 0.5x1220x2440mm|,|UN|,|1|
|AR30091|,|SHIELDS TROQUELADO PROTECTOR FACIAL|,|UN|,|1|
|AR30092|,|BOLSA PROTECTOR FACIAL|,|UN|,|1|
|AR31009|,|ETIQ. AUTOAD. BLANCA 120 x 150|,|UN|,|1|
|AR31010|,|ETIQ. AUTOAD. BLANCA  80 X 100-RV 0|,|UN|,|1|
|AR31030|,|ETIQ. ADH. VERDE 355 C, 65x100|,|UN|,|1|
|AR31032|,|ETIQ. AUTOADHESIVA BLANCA 64x32 MM-RV 0|,|UN|,|1|
|AR31040|,|ETIQ. FORM DE ENVIO A4|,|UN|,|1|
|AR31048|,|ETIQ. ADH. ROJO WARM RED C. 65X100 RV0|,|UN|,|1|
|AR31051|,|ETI ADH. BCA. PAPEL TRANSF. 102x153|,|UN|,|1|
|AR31052|,|ETI ADH. BCA. Papel Transf. 70x30|,|UN|,|1|
|AR31101|,|ETIQ AUTOAD BLANCA 100x55 P/IMP TERMICA|,|UN|,|1|
|AR31102|,|ETIQ POLIESTER PLATA 76x76 BUJE DE 25mm|,|UN|,|1|
|AR31105|,|ETIQ. FORM  ENVIO VARIOS A4|,|UN|,|1|
|AR31106|,|Etiq. PM 169-2 Hemoflow F HPS / Alemania|,|UN|,|1|
|AR31107|,|Etiq. PM 169-6 PD-Night / Italia|,|UN|,|1|
|AR31108|,|Etiq. PM 169-22 Catéter Tesio / México|,|UN|,|1|
